exchange,code,name,full_name,short_name,company_full_name,list_date,board
SH,688179,阿拉丁,阿拉丁科技,阿拉丁,上海阿拉丁生化科技股份有限公司,2020-10-26,科创板
SH,688180,君实生物,君实生物,君实生物,上海君实生物医药科技股份有限公司,2020-07-15,科创板
SH,688181,八亿时空,八亿时空液晶股份,八亿时空,北京八亿时空液晶科技股份有限公司,2020-01-06,科创板
SH,688182,灿勤科技,灿勤科技,灿勤科技,江苏灿勤科技股份有限公司,2021-11-16,科创板
SH,688183,生益电子,生益电子,生益电子,生益电子股份有限公司,2021-02-25,科创板
SH,688184,ST帕瓦,ST帕瓦股份,ST帕瓦,浙江帕瓦新能源股份有限公司,2022-09-19,科创板
SH,688185,康希诺,康希诺生物,康希诺,康希诺生物股份公司,2020-08-13,科创板
SH,688186,广大特材,张家港广大特材,广大特材,张家港广大特材股份有限公司,2020-02-11,科创板
SH,688187,时代电气,时代电气,时代电气,株洲中车时代电气股份有限公司,2021-09-07,科创板
SH,688188,柏楚电子,上海柏楚电子科技,柏楚电子,上海柏楚电子科技股份有限公司,2019-08-08,科创板
SH,688189,南新制药,南新制药,南新制药,湖南南新制药股份有限公司,2020-03-26,科创板
SH,688190,云路股份,云路先进材料股份,云路股份,青岛云路先进材料技术股份有限公司,2021-11-26,科创板
SH,688191,智洋创新,智洋创新科技,智洋创新,智洋创新科技股份有限公司,2021-04-08,科创板
SH,688192,迪哲医药,迪哲医药,迪哲医药,迪哲(江苏)医药股份有限公司,2021-12-10,科创板
SH,688193,仁度生物,仁度生物,仁度生物,上海仁度生物科技股份有限公司,2022-03-30,科创板
SH,688195,腾景科技,腾景科技,腾景科技,腾景科技股份有限公司,2021-03-26,科创板
SH,688196,卓越新能,卓越新能,卓越新能,龙岩卓越新能源股份有限公司,2019-11-21,科创板
SH,688197,首药控股,首药控股,首药控股,首药控股(北京)股份有限公司,2022-03-23,科创板
SH,688198,佰仁医疗,佰仁医疗科技,佰仁医疗,北京佰仁医疗科技股份有限公司,2019-12-09,科创板
SH,688199,久日新材,久日新材料,久日新材,天津久日新材料股份有限公司,2019-11-05,科创板
SH,688200,华峰测控,华峰测控,华峰测控,北京华峰测控技术股份有限公司,2020-02-18,科创板
SH,688201,ST信安,ST信安世纪,ST信安,北京信安世纪科技股份有限公司,2021-04-21,科创板
SH,688202,美迪西,美迪西生物医药,美迪西,上海美迪西生物医药股份有限公司,2019-11-05,科创板
SH,688203,海正生材,海正生物材料,海正生材,浙江海正生物材料股份有限公司,2022-08-16,科创板
SH,688205,德科立,德科立光电子,德科立,无锡市德科立光电子技术股份有限公司,2022-08-09,科创板
SH,688206,概伦电子,概伦电子,概伦电子,上海概伦电子股份有限公司,2021-12-28,科创板
SH,688207,格灵深瞳,格灵深瞳,格灵深瞳,北京格灵深瞳信息技术股份有限公司,2022-03-17,科创板
SH,688208,道通科技,道通科技,道通科技,深圳市道通科技股份有限公司,2020-02-13,科创板
SH,688209,英集芯,英集芯科技,英集芯,深圳英集芯科技股份有限公司,2022-04-19,科创板
SH,688210,统联精密,泛海统联精密制造,统联精密,深圳市泛海统联精密制造股份有限公司,2021-12-27,科创板
SH,688211,中科微至,中科微至,中科微至,中科微至科技股份有限公司,2021-10-26,科创板
SH,688212,澳华内镜,澳华内镜,澳华内镜,上海澳华内镜股份有限公司,2021-11-15,科创板
SH,688213,思特威,思特威电子科技,思特威,思特威(上海)电子科技股份有限公司,2022-05-20,科创板
SH,688215,瑞晟智能,瑞晟智能科技,瑞晟智能,浙江瑞晟智能科技股份有限公司,2020-08-28,科创板
SH,688216,气派科技,气派科技,气派科技,气派科技股份有限公司,2021-06-23,科创板
SH,688217,睿昂基因,上海睿昂基因,睿昂基因,上海睿昂基因科技股份有限公司,2021-05-17,科创板
SH,688218,江苏北人,江苏北人,江苏北人,江苏北人智能制造科技股份有限公司,2019-12-11,科创板
SH,688219,会通股份,会通股份,会通股份,会通新材料股份有限公司,2020-11-18,科创板
SH,688220,翱捷科技,翱捷科技,翱捷科技,翱捷科技股份有限公司,2022-01-14,科创板
SH,688221,前沿生物,前沿生物,前沿生物,前沿生物药业(南京)股份有限公司,2020-10-28,科创板
SH,688222,成都先导,成都先导,成都先导,成都先导药物开发股份有限公司,2020-04-16,科创板
SH,688223,晶科能源,晶科能源,晶科能源,晶科能源股份有限公司,2022-01-26,科创板
SH,688225,亚信安全,亚信安全,亚信安全,亚信安全科技股份有限公司,2022-02-09,科创板
SH,688226,威腾电气,威腾电气集团股份,威腾电气,威腾电气集团股份有限公司,2021-07-07,科创板
SH,688227,品高股份,品高股份,品高股份,广州市品高软件股份有限公司,2021-12-30,科创板
SH,688228,开普云,开普云信息科技,开普云,开普云信息科技股份有限公司,2020-03-27,科创板
SH,688229,博睿数据,博睿宏远数据,博睿数据,北京博睿宏远数据科技股份有限公司,2020-08-17,科创板
SH,688230,芯导科技,芯导科技,芯导科技,上海芯导电子科技股份有限公司,2021-12-01,科创板
SH,688231,隆达股份,隆达超合金股份,隆达股份,江苏隆达超合金股份有限公司,2022-07-22,科创板
SH,688232,新点软件,国泰新点软件,新点软件,国泰新点软件股份有限公司,2021-11-17,科创板
SH,688233,神工股份,神工半导体,神工股份,锦州神工半导体股份有限公司,2020-02-21,科创板
SH,688234,天岳先进,天岳先进,天岳先进,山东天岳先进科技股份有限公司,2022-01-12,科创板
SH,688235,百济神州,百济神州,百济神州,百济神州有限公司,2021-12-15,科创板
SH,688236,春立医疗,春立正达医疗,春立医疗,北京市春立正达医疗器械股份有限公司,2021-12-30,科创板
SH,688237,超卓航科,超卓航科,超卓航科,湖北超卓航空科技股份有限公司,2022-07-01,科创板
SH,688238,和元生物,和元生物,和元生物,上海和元生物技术(集团)股份有限公司,2022-03-22,科创板
SH,688239,航宇科技,贵州航宇科技,航宇科技,贵州航宇科技发展股份有限公司,2021-07-05,科创板
SH,688244,永信至诚,永信至诚,永信至诚,永信至诚科技集团股份有限公司,2022-10-19,科创板
SH,688246,嘉和美康,嘉和美康科技,嘉和美康,嘉和美康(北京)科技股份有限公司,2021-12-14,科创板
SH,688247,宣泰医药,宣泰医药,宣泰医药,上海宣泰医药科技股份有限公司,2022-08-25,科创板
SH,688248,南网科技,南方电网电力科技,南网科技,南方电网电力科技股份有限公司,2021-12-22,科创板
SH,688249,晶合集成,晶合集成,晶合集成,合肥晶合集成电路股份有限公司,2023-05-05,科创板
SH,688251,井松智能,井松智能科技,井松智能,合肥井松智能科技股份有限公司,2022-06-06,科创板
SH,688252,天德钰,天德钰科技,天德钰,深圳天德钰科技股份有限公司,2022-09-27,科创板
SH,688253,英诺特,英诺特生物股份,英诺特,北京英诺特生物技术股份有限公司,2022-07-28,科创板
SH,688255,凯尔达,凯尔达机器人,凯尔达,杭州凯尔达焊接机器人股份有限公司,2021-10-25,科创板
SH,688256,寒武纪,寒武纪科技,DR寒武纪,中科寒武纪科技股份有限公司,2020-07-20,科创板
SH,688257,新锐股份,新锐股份,新锐股份,苏州新锐合金工具股份有限公司,2021-10-27,科创板
SH,688258,卓易信息,江苏卓易信息科技,卓易信息,江苏卓易信息科技股份有限公司,2019-12-09,科创板
SH,688259,创耀科技,创耀通信科技,创耀科技,创耀(苏州)通信科技股份有限公司,2022-01-12,科创板
SH,688260,昀冢科技,昀冢科技,昀冢科技,苏州昀冢电子科技股份有限公司,2021-04-06,科创板
SH,688261,东微半导,东微半导体,东微半导,苏州东微半导体股份有限公司,2022-02-10,科创板
SH,688262,国芯科技,苏州国芯科技,国芯科技,苏州国芯科技股份有限公司,2022-01-06,科创板
SH,688265,南模生物,南方模式生物,南模生物,上海南方模式生物科技股份有限公司,2021-12-28,科创板
SH,688266,泽璟制药,泽璟制药,泽璟制药,苏州泽璟生物制药股份有限公司,2020-01-23,科创板
SH,688267,中触媒,中触媒股份,中触媒,中触媒新材料股份有限公司,2022-02-16,科创板
SH,688268,华特气体,广东华特气体,华特气体,广东华特气体股份有限公司,2019-12-26,科创板
SH,688269,凯立新材,西安凯立新材,凯立新材,西安凯立新材料股份有限公司,2021-06-09,科创板
SH,688270,ST臻镭,ST臻镭科技,ST臻镭,浙江臻镭科技股份有限公司,2022-01-27,科创板
SH,688271,联影医疗,联影医疗,联影医疗,上海联影医疗科技股份有限公司,2022-08-22,科创板
SH,688272,富吉瑞,富吉瑞光电,富吉瑞,北京富吉瑞光电科技股份有限公司,2021-10-18,科创板
SH,688273,麦澜德,麦澜德医疗,麦澜德,南京麦澜德医疗科技股份有限公司,2022-08-11,科创板
SH,688275,万润新能,万润新能源,万润新能,湖北万润新能源科技股份有限公司,2022-09-29,科创板
SH,688276,百克生物,长春百克生物科技,百克生物,长春百克生物科技股份公司,2021-06-25,科创板
SH,688277,天智航,天智航医疗,天智航,北京天智航医疗科技股份有限公司,2020-07-07,科创板
SH,688278,特宝生物,特宝生物,特宝生物,厦门特宝生物工程股份有限公司,2020-01-17,科创板
SH,688279,峰岹科技,峰岹科技,峰岹科技,峰岹科技(深圳)股份有限公司,2022-04-20,科创板
SH,688280,精进电动,精进电动,精进电动,精进电动科技股份有限公司,2021-10-27,科创板
SH,688281,华秦科技,华秦科技实业,华秦科技,陕西华秦科技实业股份有限公司,2022-03-07,科创板
SH,688282,理工导航,理工导航,理工导航,北京理工导航控制科技股份有限公司,2022-03-18,科创板
SH,688283,坤恒顺维,坤恒顺维,坤恒顺维,成都坤恒顺维科技股份有限公司,2022-02-15,科创板
SH,688285,高铁电气,高铁电气,高铁电气,中铁高铁电气装备股份有限公司,2021-10-20,科创板
SH,688286,敏芯股份,敏芯股份,敏芯股份,苏州敏芯微电子技术股份有限公司,2020-08-10,科创板
SH,688287,*ST观典,*ST观典防务,*ST观典,观典防务技术股份有限公司,2022-05-25,科创板
SH,688288,鸿泉技术,鸿泉技术,鸿泉技术,杭州鸿泉物联网技术股份有限公司,2019-11-06,科创板
SH,688289,圣湘生物,圣湘生物,圣湘生物,圣湘生物科技股份有限公司,2020-08-28,科创板
SH,688290,景业智能,景业智能,景业智能,杭州景业智能科技股份有限公司,2022-04-29,科创板
SH,688291,金橙子,金橙子科技,金橙子,北京金橙子科技股份有限公司,2022-10-26,科创板
SH,688292,浩瀚深度,浩瀚深度信息技术,浩瀚深度,北京浩瀚深度信息技术股份有限公司,2022-08-18,科创板
SH,688293,奥浦迈,奥浦迈生物,奥浦迈,上海奥浦迈生物科技股份有限公司,2022-09-02,科创板
SH,688295,中复神鹰,中复神鹰碳纤维,中复神鹰,中复神鹰碳纤维股份有限公司,2022-04-06,科创板
SH,688296,和达科技,和达科技,和达科技,浙江和达科技股份有限公司,2021-07-27,科创板
SH,688297,中无人机,中航无人机,中无人机,中航(成都)无人机系统股份有限公司,2022-06-29,科创板
SH,688298,东方生物,东方基因生物,东方生物,浙江东方基因生物制品股份有限公司,2020-02-05,科创板
SH,688299,长阳科技,长阳科技,长阳科技,宁波长阳科技股份有限公司,2019-11-06,科创板
SH,688300,联瑞新材,联瑞新材,联瑞新材,江苏联瑞新材料股份有限公司,2019-11-15,科创板
SH,688301,奕瑞科技,奕瑞科技股份,奕瑞科技,奕瑞电子科技集团股份有限公司,2020-09-18,科创板
SH,688302,海创药业,海创药业,海创药业,海创药业股份有限公司,2022-04-12,科创板
SH,688303,大全能源,大全能源,大全能源,新疆大全新能源股份有限公司,2021-07-22,科创板
SH,688305,科德数控,科德数控,科德数控,科德数控股份有限公司,2021-07-09,科创板
SH,688306,均普智能,均普智能制造,均普智能,宁波均普智能制造股份有限公司,2022-03-22,科创板
SH,688307,中润光学,中润光学,中润光学,嘉兴中润光学科技股份有限公司,2023-02-16,科创板
SH,688308,欧科亿,欧科亿数控刀具,欧科亿,株洲欧科亿数控精密刀具股份有限公司,2020-12-10,科创板
SH,688309,恒誉环保,恒誉环保,恒誉环保,济南恒誉环保科技股份有限公司,2020-07-14,科创板
SH,688310,迈得医疗,迈得医疗,迈得医疗,迈得医疗工业设备股份有限公司,2019-12-03,科创板
SH,688311,盟升电子,盟升电子,盟升电子,成都盟升电子技术股份有限公司,2020-07-31,科创板
SH,688312,燕麦科技,燕麦科技,燕麦科技,深圳市燕麦科技股份有限公司,2020-06-08,科创板
SH,688313,仕佳光子,仕佳光子,仕佳光子,河南仕佳光子科技股份有限公司,2020-08-12,科创板
SH,688314,康拓医疗,康拓医疗,康拓医疗,西安康拓医疗技术股份有限公司,2021-05-18,科创板
SH,688315,诺禾致源,诺禾致源科技,诺禾致源,北京诺禾致源科技股份有限公司,2021-04-13,科创板
SH,688316,青云科技,青云科技,青云科技,青云科技集团股份有限公司,2021-03-16,科创板
SH,688317,之江生物,上海之江生物,之江生物,上海之江生物科技股份有限公司,2021-01-18,科创板
SH,688318,财富趋势,财富趋势,财富趋势,深圳市财富趋势科技股份有限公司,2020-04-27,科创板
SH,688319,欧林生物,欧林生物,欧林生物,成都欧林生物科技股份有限公司,2021-06-08,科创板
SH,688320,禾川科技,禾川科技,禾川科技,浙江禾川科技股份有限公司,2022-04-28,科创板
SH,688321,微芯生物,微芯生物,微芯生物,深圳微芯生物科技股份有限公司,2019-08-12,科创板
SH,688322,奥比中光,奥比中光,奥比中光,奥比中光科技集团股份有限公司,2022-07-07,科创板
SH,688323,瑞华泰,瑞华泰薄膜科技,瑞华泰,深圳瑞华泰薄膜科技股份有限公司,2021-04-28,科创板
SH,688325,赛微微电,赛微微电子,赛微微电,广东赛微微电子股份有限公司,2022-04-22,科创板
SH,688326,经纬恒润,经纬恒润,经纬恒润,北京经纬恒润科技股份有限公司,2022-04-19,科创板
SH,688327,云从科技,云从科技,云从科技,云从科技集团股份有限公司,2022-05-27,科创板
SH,688328,深科达,深科达智能装备,深科达,深圳市深科达智能装备股份有限公司,2021-03-09,科创板
SH,688329,艾隆科技,苏州艾隆科技,艾隆科技,苏州艾隆科技股份有限公司,2021-03-29,科创板
SH,688330,宏力达,宏力达信息,宏力达,上海宏力达信息技术股份有限公司,2020-10-15,科创板
SH,688331,荣昌生物,荣昌生物,荣昌生物,荣昌生物制药(烟台)股份有限公司,2022-03-31,科创板
SH,688332,中科蓝讯,中科蓝讯,中科蓝讯,深圳市中科蓝讯科技股份有限公司,2022-07-15,科创板
SH,688333,铂力特,西安铂力特,铂力特,西安铂力特增材技术股份有限公司,2019-07-22,科创板
SH,688334,西高院,西高院,西高院,西安高压电器研究院股份有限公司,2023-06-19,科创板
SH,688335,复洁科技,复洁科技,复洁科技,上海复洁科技股份有限公司,2020-08-17,科创板
SH,688336,三生国健,三生国健,三生国健,三生国健药业(上海)股份有限公司,2020-07-22,科创板
SH,688337,普源精电,普源精电,普源精电,普源精电科技股份有限公司,2022-04-08,科创板
SH,688338,赛科希德,赛科希德,赛科希德,北京赛科希德科技股份有限公司,2020-08-06,科创板
SH,688339,亿华通,亿华通科技,亿华通,北京亿华通科技股份有限公司,2020-08-10,科创板
SH,688343,云天励飞,云天励飞股份,云天励飞,深圳云天励飞技术股份有限公司,2023-04-04,科创板
SH,688345,XD博力威,XD博力威,博力威,广东博力威科技股份有限公司,2021-06-11,科创板
SH,688347,华虹公司,华虹半导体公司,华虹公司,华虹半导体有限公司,2023-08-07,科创板
SH,688348,昱能科技,昱能科技,昱能科技,昱能科技股份有限公司,2022-06-08,科创板
SH,688349,三一重能,三一重能,三一重能,三一重能股份有限公司,2022-06-22,科创板
SH,688350,富淼科技,富淼科技,富淼科技,江苏富淼科技股份有限公司,2021-01-28,科创板
SH,688351,微电生理,微创电生理股份,微电生理,上海微创电生理医疗科技股份有限公司,2022-08-31,科创板
SH,688352,颀中科技,颀中科技,颀中科技,合肥颀中科技股份有限公司,2023-04-20,科创板
SH,688353,华盛锂电,华盛锂电,华盛锂电,江苏华盛锂电材料股份有限公司,2022-07-13,科创板
SH,688355,明志科技,明志科技,明志科技,苏州明志科技股份有限公司,2021-05-12,科创板
SH,688356,键凯科技,键凯科技,键凯科技,北京键凯科技股份有限公司,2020-08-26,科创板
SH,688357,建龙微纳,建龙微纳,建龙微纳,洛阳建龙微纳新材料股份有限公司,2019-12-04,科创板
SH,688358,祥生医疗,祥生医疗科技,祥生医疗,无锡祥生医疗科技股份有限公司,2019-12-03,科创板
SH,688359,三孚新科,三孚新材料科技,三孚新科,广州三孚新材料科技股份有限公司,2021-05-21,科创板
SH,688360,德马科技,德马科技,德马科技,德马科技集团股份有限公司,2020-06-02,科创板
SH,688361,中科飞测,中科飞测,中科飞测,深圳中科飞测科技股份有限公司,2023-05-19,科创板
SH,688362,甬矽电子,甬矽电子,甬矽电子,甬矽电子(宁波)股份有限公司,2022-11-16,科创板
SH,688363,华熙生物,华熙生物,华熙生物,华熙生物科技股份有限公司,2019-11-06,科创板
SH,688365,光云科技,光云科技,光云科技,杭州光云科技股份有限公司,2020-04-29,科创板
SH,688366,昊海生科,昊海生物科技,昊海生科,上海昊海生物科技股份有限公司,2019-10-30,科创板
SH,688367,工大高科,工大高科,工大高科,合肥工大高科信息科技股份有限公司,2021-06-28,科创板
SH,688368,晶丰明源,晶丰明源半导体,晶丰明源,上海晶丰明源半导体股份有限公司,2019-10-14,科创板
SH,688369,致远互联,致远互联,致远互联,北京致远互联软件股份有限公司,2019-10-31,科创板
SH,688370,丛麟科技,丛麟环保科技,丛麟科技,上海丛麟环保科技股份有限公司,2022-08-25,科创板
SH,688371,菲沃泰,菲沃泰纳米科技,菲沃泰,江苏菲沃泰纳米科技股份有限公司,2022-08-02,科创板
SH,688372,伟测科技,伟测科技,伟测科技,上海伟测半导体科技股份有限公司,2022-10-26,科创板
SH,688373,盟科药业,盟科药业,盟科药业,上海盟科药业股份有限公司,2022-08-05,科创板
SH,688375,国博电子,国博电子,国博电子,南京国博电子股份有限公司,2022-07-22,科创板
SH,688376,美埃科技,美埃科技,美埃科技,美埃(中国)环境科技股份有限公司,2022-11-18,科创板
SH,688377,迪威尔,迪威尔高端制造,迪威尔,南京迪威尔高端制造股份有限公司,2020-07-08,科创板
SH,688378,奥来德,奥来德光电,奥来德,吉林奥来德光电材料股份有限公司,2020-09-03,科创板
SH,688379,华光新材,华光新材,华光新材,杭州华光焊接新材料股份有限公司,2020-08-19,科创板
SH,688380,中微半导,中微半导,中微半导,中微半导体(深圳)股份有限公司,2022-08-05,科创板
SH,688381,帝奥微,帝奥微电子,帝奥微,江苏帝奥微电子股份有限公司,2022-08-23,科创板
SH,688382,益方生物,益方生物科技,益方生物,益方生物科技(上海)股份有限公司,2022-07-25,科创板
SH,688383,新益昌,新益昌科技,新益昌,深圳新益昌科技股份有限公司,2021-04-28,科创板
SH,688385,复旦微电,复旦微电,复旦微电,上海复旦微电子集团股份有限公司,2021-08-04,科创板
SH,688386,泛亚微透,泛亚微透,泛亚微透,江苏泛亚微透科技股份有限公司,2020-10-16,科创板
SH,688387,信科移动,中信科移动,信科移动,中信科移动通信技术股份有限公司,2022-09-26,科创板
SH,688388,嘉元科技,嘉元科技,嘉元科技,广东嘉元科技股份有限公司,2019-07-22,科创板
SH,688389,普门科技,深圳普门科技,普门科技,深圳普门科技股份有限公司,2019-11-05,科创板
SH,688390,固德威,固德威电源,固德威,固德威技术股份有限公司,2020-09-04,科创板
SH,688391,钜泉科技,钜泉科技,钜泉科技,钜泉光电科技(上海)股份有限公司,2022-09-13,科创板
SH,688392,骄成超声,骄成超声波,骄成超声,上海骄成超声波技术股份有限公司,2022-09-27,科创板
SH,688393,安必平,安必平医药,安必平,广州安必平医药科技股份有限公司,2020-08-20,科创板
SH,688395,正弦电气,深圳正弦电气股份,正弦电气,深圳市正弦电气股份有限公司,2021-04-29,科创板
SH,688396,华润微,华润微电子,华润微,华润微电子有限公司,2020-02-27,科创板
SH,688398,赛特新材,赛特新材,赛特新材,福建赛特新材股份有限公司,2020-02-11,科创板
SH,688399,硕世生物,硕世生物,硕世生物,江苏硕世生物科技股份有限公司,2019-12-05,科创板
SH,688400,凌云光,凌云光技术,凌云光,凌云光技术股份有限公司,2022-07-06,科创板
SH,688401,路维光电,路维光电,路维光电,深圳市路维光电股份有限公司,2022-08-17,科创板
SH,688403,汇成股份,汇成股份,汇成股份,合肥新汇成微电子股份有限公司,2022-08-18,科创板
SH,688408,中信博,中信博新能源,中信博,江苏中信博新能源科技股份有限公司,2020-08-28,科创板
SH,688409,富创精密,富创精密,富创精密,沈阳富创精密设备股份有限公司,2022-10-10,科创板
SH,688410,山外山,山外山血液净化,山外山,重庆山外山血液净化技术股份有限公司,2022-12-26,科创板
SH,688411,海博思创,海博思创,海博思创,北京海博思创科技股份有限公司,2025-01-27,科创板
SH,688416,恒烁股份,恒烁股份,恒烁股份,恒烁半导体(合肥)股份有限公司,2022-08-29,科创板
SH,688418,震有科技,震有科技,震有科技,深圳震有科技股份有限公司,2020-07-22,科创板
SH,688419,耐科装备,耐科装备,耐科装备,安徽耐科装备科技股份有限公司,2022-11-07,科创板
SH,688420,美腾科技,天津美腾科技,美腾科技,天津美腾科技股份有限公司,2022-12-09,科创板
SH,688425,铁建重工,铁建重工,铁建重工,中国铁建重工集团股份有限公司,2021-06-22,科创板
SH,688426,康为世纪,康为世纪生物科技,康为世纪,江苏康为世纪生物科技股份有限公司,2022-10-25,科创板
SH,688428,诺诚健华,诺诚健华,诺诚健华,诺诚健华医药有限公司,2022-09-21,科创板
SH,688429,时创能源,时创能源,时创能源,常州时创能源股份有限公司,2023-06-29,科创板
SH,688432,有研硅,有研硅,有研硅,有研半导体硅材料股份公司,2022-11-10,科创板
SH,688433,华曙高科,华曙高科,华曙高科,湖南华曙高科技股份有限公司,2023-04-17,科创板
SH,688435,英方软件,英方软件,英方软件,上海英方软件股份有限公司,2023-01-19,科创板
SH,688439,振华风光,振华风光,振华风光,贵州振华风光半导体股份有限公司,2022-08-26,科创板
SH,688443,智翔金泰,智翔金泰,智翔金泰,重庆智翔金泰生物制药股份有限公司,2023-06-20,科创板
SH,688448,磁谷科技,南京磁谷科技,磁谷科技,南京磁谷科技股份有限公司,2022-09-21,科创板
SH,688449,联芸科技,联芸科技,联芸科技,联芸科技(杭州)股份有限公司,2024-11-29,科创板
SH,688450,光格科技,光格科技,光格科技,苏州光格科技股份有限公司,2023-07-24,科创板
SH,688455,科捷智能,科捷智能,科捷智能,科捷智能科技股份有限公司,2022-09-15,科创板
SH,688456,有研粉材,有研粉材,有研粉材,有研粉末新材料股份有限公司,2021-03-17,科创板
SH,688458,美芯晟,美芯晟科技,美芯晟,美芯晟科技(北京)股份有限公司,2023-05-22,科创板
SH,688459,哈铁科技,哈铁科技,哈铁科技,哈尔滨国铁科技集团股份有限公司,2022-10-12,科创板
SH,688466,金科环境,金科环境,金科环境,金科环境股份有限公司,2020-05-08,科创板
SH,688468,科美诊断,科美诊断,科美诊断,科美诊断技术股份有限公司,2021-04-09,科创板
SH,688469,芯联集成,芯联集成,芯联集成,芯联集成电路制造股份有限公司,2023-05-10,科创板
SH,688472,阿特斯,阿特斯阳光电力,阿特斯,阿特斯阳光电力集团股份有限公司,2023-06-09,科创板
SH,688475,萤石网络,萤石网络,萤石网络,杭州萤石网络股份有限公司,2022-12-28,科创板
SH,688478,晶升股份,晶升股份,晶升股份,南京晶升装备股份有限公司,2023-04-24,科创板
SH,688479,友车科技,用友汽车信息科技,友车科技,用友汽车信息科技(上海)股份有限公司,2023-05-11,科创板
SH,688480,赛恩斯,赛恩斯环保,赛恩斯,赛恩斯环保股份有限公司,2022-11-25,科创板
SH,688484,南芯科技,南芯科技,南芯科技,上海南芯半导体科技股份有限公司,2023-04-07,科创板
SH,688485,九州一轨,九州一轨环科,九州一轨,北京九州一轨环境科技股份有限公司,2023-01-18,科创板
SH,688486,龙迅股份,龙迅股份,龙迅股份,龙迅半导体(合肥)股份有限公司,2023-02-21,科创板
SH,688488,艾迪药业,艾迪药业,艾迪药业,江苏艾迪药业集团股份有限公司,2020-07-20,科创板
SH,688489,三未信安,三未信安,三未信安,三未信安科技股份有限公司,2022-12-02,科创板
SH,688496,ST清越,ST清越科技,ST清越,苏州清越光电科技股份有限公司,2022-12-28,科创板
SH,688498,源杰科技,源杰科技,源杰科技,陕西源杰半导体科技股份有限公司,2022-12-21,科创板
SH,688499,利元亨,广东利元亨,利元亨,广东利元亨智能装备股份有限公司,2021-07-01,科创板
SH,688500,慧辰股份,慧辰资讯股份公司,慧辰股份,北京慧辰资道资讯股份有限公司,2020-07-16,科创板
SH,688501,青达环保,青岛达能环保,青达环保,青岛达能环保设备股份有限公司,2021-07-16,科创板
SH,688502,茂莱光学,茂莱光学,茂莱光学,南京茂莱光学科技股份有限公司,2023-03-09,科创板
SH,688503,聚和材料,聚和材料股份公司,聚和材料,常州聚和新材料股份有限公司,2022-12-09,科创板
SH,688505,复旦张江,复旦张江股份,复旦张江,上海复旦张江生物医药股份有限公司,2020-06-19,科创板
SH,688506,百利天恒,百利天恒药业,百利天恒,四川百利天恒药业股份有限公司,2023-01-06,科创板
SH,688507,索辰科技,索辰科技,索辰科技,上海索辰信息科技股份有限公司,2023-04-18,科创板
SH,688508,芯朋微,芯朋微电子,芯朋微,无锡芯朋微电子股份有限公司,2020-07-22,科创板
SH,688509,正元地信,正元地信,正元地信,正元地理信息集团股份有限公司,2021-07-30,科创板
SH,688510,航亚科技,航亚科技,航亚科技,无锡航亚科技股份有限公司,2020-12-16,科创板
SH,688511,天微电子,天微电子,天微电子,四川天微电子股份有限公司,2021-07-30,科创板
SH,688512,慧智微,慧智微电子,慧智微,广州慧智微电子股份有限公司,2023-05-16,科创板
SH,688513,苑东生物,苑东生物,苑东生物,成都苑东生物制药股份有限公司,2020-09-02,科创板
SH,688515,裕太微,裕太微电子,裕太微,裕太微电子股份有限公司,2023-02-10,科创板
SH,688516,奥特维,奥特维科技,奥特维,无锡奥特维科技股份有限公司,2020-05-21,科创板
SH,688517,金冠电气,金冠电气,金冠电气,金冠电气股份有限公司,2021-06-18,科创板
SH,688518,联赢激光,联赢激光股份,联赢激光,深圳市联赢激光股份有限公司,2020-06-22,科创板
SH,688519,XD南亚新,XD南亚新材料,南亚新材,南亚新材料科技股份有限公司,2020-08-18,科创板
SH,688520,神州细胞,神州细胞集团公司,神州细胞,北京神州细胞生物技术集团股份公司,2020-06-22,科创板
SH,688521,芯原股份,芯原微电子,芯原股份,芯原微电子(上海)股份有限公司,2020-08-18,科创板
SH,688522,纳睿雷达,纳睿雷达科技,纳睿雷达,广东纳睿雷达科技股份有限公司,2023-03-01,科创板
SH,688523,航天环宇,航天环宇科技,航天环宇,湖南航天环宇通信科技股份有限公司,2023-06-02,科创板
SH,688525,佰维存储,佰维存储,佰维存储,深圳佰维存储科技股份有限公司,2022-12-30,科创板
SH,688526,科前生物,武汉科前生物,科前生物,武汉科前生物股份有限公司,2020-09-22,科创板
SH,688528,秦川物联,秦川物联网,秦川物联,成都秦川物联网科技股份有限公司,2020-07-01,科创板
SH,688529,豪森智能,豪森智能股份,豪森智能,大连豪森智能制造股份有限公司,2020-11-09,科创板
SH,688530,欧莱新材,欧莱新材,欧莱新材,广东欧莱高新材料股份有限公司,2024-05-09,科创板
SH,688531,日联科技,日联科技股份,日联科技,日联科技集团股份有限公司,2023-03-31,科创板
SH,688533,上声电子,上声电子股份,上声电子,苏州上声电子股份有限公司,2021-04-19,科创板
SH,688535,华海诚科,华海诚科新材料,华海诚科,江苏华海诚科新材料股份有限公司,2023-04-04,科创板
SH,688536,思瑞浦,思瑞浦股份,思瑞浦,思瑞浦微电子科技(苏州)股份有限公司,2020-09-21,科创板
SH,688538,和辉光电,和辉光电,和辉光电,上海和辉光电股份有限公司,2021-05-28,科创板
SH,688539,高华科技,高华科技,高华科技,南京高华科技股份有限公司,2023-04-18,科创板
SH,688543,国科军工,国科军工,国科军工,江西国科军工集团股份有限公司,2023-06-21,科创板
